id,name,artists,duration_ms,year,spotify_popularity,popularity_source
4ERaGuKGvt8BJ2gQD3cx6F,Anymore - Ralphi Rosario Tek Vocal Mix,"['Goldfrapp', 'Ralphi Rosario']",420968,2018,70,proxy
3VKRVTqYC2Myj7pRI44Tg1,Der kleine Haifisch,['Die jungen Zillertaler'],203480,2018,86,proxy
5bd96UFBuropbUMufvfboI,Harvest Song,"['ātman', 'robert skèpis']",169438,2018,71,proxy
0a4Nn45rgxlUaP3IiUILXD,fancy_data,"['Allem Iversom', 'Zane Schaffer']",192000,2018,71,proxy
2iOzn4x6Hc1icpR7oWr3Pz,Vezinho Azul - Ao Vivo,['Henrique & Diego'],181325,2018,84,proxy
7MX3cYRtV5GNAxBZ4RyL9v,5 Horas da Manhã / Vou Me Entregar - Ao Vivo,['Henrique & Diego'],189867,2018,75,proxy
3VQggEc0EXvfZUroNhnKY5,Lifter,['Survey'],317053,2018,70,proxy
6jjoQBAnIZJ9dG8tBtDSwt,Sport Coat Makes Good,['Jeff Lorber Fusion'],278960,2018,70,proxy
1x1rQOiZiu3XeruuqQe5Xm,Companion,['Jeff Lorber Fusion'],291160,2018,71,proxy
3eTHOVb0vW5F6AoNp70Xzh,Adrenalized,['Vonikk'],286302,2018,76,proxy
2jBC2n0WJR8Jq31ftOI5zp,Karnage,['Vonikk'],269636,2018,77,proxy
32Vu5jLKIdSbSazJyUxzhp,Kobra,['Vonikk'],257515,2018,76,proxy
398dEVSLA3e4xUdUH48OiN,Krank,['Vonikk'],250070,2018,70,proxy
5Xgact37fomb0tgcSHc9aO,Mammoth,['Vonikk'],240065,2018,70,proxy
2OnaSFJKHrz5tdi0rn8jcM,Phoenix,['Vonikk'],307566,2018,72,proxy
0QeVV7peJ5YkaIZkqThhAu,Superstar,['Vonikk'],307566,2018,73,proxy
0S3spPzhfKy4kIN87eCSO3,Typhoon,['Vonikk'],254825,2018,78,proxy
37uEbyrARndeRGykJR6qGM,Hopefully,"['Jupe', 'Scharame']",199000,2018,70,proxy
0jw6owoRGZ27Nq1wrNk9Bi,paranoid,"[""doin' fine""]",273594,2018,71,proxy
46KeERHxJlHx5Zr4xcuDil,E,['9LIVE'],134094,2018,74,proxy
4wyDSaCbGMjDvpcFFsM9bu,Night Nurse 2012,"['Gregory Isaacs', 'Skycru']",202093,2018,70,proxy
6IfjZeHNuzbz2BQEam0ySw,Revenge,"['Gregory Isaacs', 'Skycru']",238787,2018,76,proxy
2FdRrrTCiG8s8eFYWSA7qN,Another Look,"['Gregory Isaacs', 'Skycru']",239520,2018,79,proxy
3UJ9ntY6L3lqW4e31EZZN7,Im Still Waiting,"['Gregory Isaacs', 'Skycru']",222707,2018,77,proxy
3QOexRevr6qyHfmPFlVK9x,The Key,"['Gregory Isaacs', 'Skycru']",220547,2018,71,proxy
7eVzqy7armL8lhhJsKiJRs,Beauty,"['Gregory Isaacs', 'Skycru']",212413,2018,72,proxy
4GiI5vdnBXX6jmNDaaYfiu,Same Time,"['Gregory Isaacs', 'Skycru']",221440,2018,73,proxy
1x20qgHzlHhKHouRqBmGmD,Joy,"['Gregory Isaacs', 'Skycru']",197960,2018,77,proxy
1tNnzpvQtdydnEJFOYSRQe,Parking Lot,"['Gregory Isaacs', 'Skycru']",218453,2018,72,proxy
5K6AmkdtH0SgTlc54HSR0T,A Few Nights Ago,"['Gregory Isaacs', 'Skycru']",212747,2018,73,proxy
0zPQ2vfhehJo3UA9yWFmcP,Phoenix,['Norman Connors'],243733,2018,76,proxy
174QGVOplcL8zamE5cOVTh,Once I've Been There,"['Norman Connors', 'Phillip Mitchell']",345307,2018,78,proxy
2PabTv7Z7ZXTjUZ3xmT2fE,Say You Love Me,['Norman Connors and The Starship Orchestra'],275507,2018,72,proxy
0QqSG1k85BQIFy6gSNPmgY,Stella,['Norman Connors and The Starship Orchestra'],199213,2018,73,proxy
1gAMq01ZFqlHkE0MpKWab8,Your Love,['Norman Connors'],304933,2018,75,proxy
72mWn5zQaAkDTY4Wtiwfys,Disco Land,['Norman Connors'],274987,2018,75,proxy
7E8mmVP49JPvu2Y2sVP8O2,Be There in the Morning,['Norman Connors'],255413,2018,74,proxy
5uiBllEGGhLgXZpMsYAFZI,"Take It to the Limit - 12""",['Norman Connors'],261307,2018,78,proxy
0ieLHoKptPVRF3ySs2cAeL,I Don't Need Nobody Else,['Norman Connors'],233493,2018,75,proxy
3M4bBmzlHo2ImkdvKkNvFI,She's Gone,['Norman Connors'],296027,2018,75,proxy
31V3pF3NnM1NSDoQjqH3K0,Bad for Your Health,['Ron Pope'],166160,2018,71,proxy
1JGWACYh79p8uVcpEK0PCa,Let's Get Stoned,['Ron Pope'],210541,2018,79,proxy
6gmaQM7gxHzNwiOEfEJGTs,Can't Stay Here (feat. Katie Schecter),"['Ron Pope', 'Katie Schecter']",142613,2018,73,proxy
0cBAd22N05XAta8DddF7Pr,Figure It Out,['Ron Pope'],212101,2018,71,proxy
4SbqCLXHDSZPko7uwYicL3,Good Life,['Ron Pope'],171507,2018,79,proxy
7ocMfbHXEsSuTYT5hwwi3Z,German Vacation - Live,['Dweezil Zappa'],118693,2018,75,proxy
0yKfkD2tmmXuvlxLhAWad0,Cry of War,['X-Ray Dog'],92234,2018,71,proxy
616mKby5nksEU4kLks0pBu,High,['JOYCA'],220800,2018,78,proxy
1QuoeMZ6IiThrkbThDiybx,Breaking the Chains,['Dokken'],231707,2018,70,proxy
4ilc4YM4VsFpN6Pb2478Ol,Dream Warriors,['Dokken'],281867,2018,70,proxy
2dabE9b7oLiddDEAX7sF7k,The Hunter,['Dokken'],247440,2018,72,proxy
4mircDa4ozv5txxKQ2X9Sp,It's Not Love,['Dokken'],296933,2018,72,proxy
7oWTi4dxxSfyWdPBq516Ym,Burning Like a Flame,['Dokken'],286293,2018,70,proxy
0SKKvT2txLone1HSGIX6kM,Stick to Your Guns,['Dokken'],205733,2018,72,proxy
4BfJMYS08WlNFosXfx28kJ,Back for the Attack,['Dokken'],231267,2018,74,proxy
5RsJMy3KQkkLzim6LvcG8m,I Can't See You,['Dokken'],191960,2018,71,proxy
1NVroQl5z9nnvigHulIoLV,Standing In the Shadows,['Dokken'],307133,2018,73,proxy
1FyUR8B8N9VIJVQTU5tLvU,Tip Toe,['Sexton'],206197,2018,73,proxy
5YKCwWm2zOkaNarPHFGtI1,Lotta Love - Jim Burgess Disco Mix,['Nicolette Larson'],265799,2018,73,proxy
4WIIKYqvcWtqnJD7YFVTjW,Yaw,"['Häzel', 'TFOX']",126000,2018,71,proxy
4AfSTHmGQ7YSfdq3qCZYLb,Lifelight (Super Smash Bros. Ultimate Main Theme),['Triss'],120216,2018,72,proxy
1nXCcO9Fp1mE0rzw39qOPY,The Hamilton Polka,"['""Weird Al"" Yankovic']",300682,2018,74,proxy
3GQlQ1gkm5DRgZVPvnFMY1,Race 7: Cracktro,['Barry Leitch'],224000,2018,73,proxy
2J3ugqeDxhpptgU1qk1I36,Race 10: Sarabande on the Run,['Barry Leitch'],198400,2018,72,proxy
1lxxCAbmin97s0A9WaJuqM,Race 11: Way of the Exploding Back Left Tire,['Barry Leitch'],220444,2018,72,proxy
7o0wSJuEt3vHnL50OUA9pX,Race 13: Banzai,['Barry Leitch'],242202,2018,70,proxy
4mh1ugENgsyBpPCgw6YLFJ,A Very Final Finale,['Barry Leitch'],296000,2018,72,proxy
1l89iNLbzfFN9TsWJORolB,Díganle - Tainy Remix,"['Leslie Grace', 'Becky G', 'CNCO']",211438,2018,75,proxy
6c7IzdUmgDweXMEbrzYe0z,Be Alive Nightcore,['PsykozBrothers'],228519,2018,73,proxy
7r0JYfnj3ut1bNOJxInsHc,The Ancients (PsykozBrothers Anthem),['PsykozBrothers'],190471,2018,71,proxy
505r4FfLTZEiQatsoh2giS,Go,['PsykozBrothers'],167171,2018,73,proxy
2jKh5HlvTazvisg1k9Dqnf,Patrik,['PsykozBrothers'],126854,2018,70,proxy
5jBalSV3fWJprZIXtUkXGs,Jump in Jump Out,['Fwea-Go Jit'],128173,2018,79,proxy
5BEtbM0WmHTqrio908eAdQ,Know I Am,['K.Agee'],197333,2018,72,proxy
1eYjA4jPqTZiS7FwD5BIcw,Free Me - Club Mix,['Ross Rogen'],202669,2018,75,proxy
1cqKBhuDqd6JC1ZE5inOnS,Promises,"['Ross Rogen', 'Aaron Moloney']",163560,2018,74,proxy
0Gllut9D3sMSTJOUtoUfl0,Free Me,"['Ross Rogen', 'Aaron Moloney']",213338,2018,75,proxy
2aNz7u2V2OZBwwG4hw0YF8,Hurt Way Less,['Equipment'],209321,2018,72,proxy
7JO7150UviGQI5ojSj24bj,Juultide Carol,['Origami Angel'],133748,2018,73,proxy
4s3eC793Utir0KUHHTaQxo,Can't Afford to Quit,"['Shubzilla', 'Bill Beats']",153600,2018,70,proxy
6QdFASEW6UNffGK6vP0uVB,Broken Glass,"['Shubzilla', 'Bill Beats']",204040,2018,80,proxy
1roqTPtx5wIms1n4blGx4G,Alabaster,"['Shubzilla', 'Bill Beats']",140609,2018,75,proxy
7g0MTrzznDbIp4SHUkJv3b,Sound of the Beast,"['Shubzilla', 'Bill Beats']",187938,2018,72,proxy
4CwDtv4QD1WSPM7NlqjMJL,Alabaster - Instrumental,"['Shubzilla', 'Bill Beats']",140609,2018,78,proxy
5Vj32lgACbvuibOYoqG1QK,Memories,['The Muckers'],221133,2018,74,proxy
16M9mcPlzBpAsKl1MTf2Cr,This Town Will Drag Us Down,['The Muckers'],245341,2018,75,proxy
0nXuqpkT3iLTaQlDC1vdLl,Eyes On Us,['Amber Olivier'],142154,2018,71,proxy
05yDCmk3cb1vqi1P5pjlEP,Still the One,['Orleans'],234867,2018,75,proxy
5cR7hcjVmMLdi825Vb5gmK,Dancing in the Moonlight,['Orleans'],205413,2018,72,proxy
1bViAkqHz0fjtICwvzR2Cg,Ride,['Orleans'],256027,2018,71,proxy
7jU1vgFlhmocwmBnmu02Wz,I Need a Break (From My Vacation),['Orleans'],185147,2018,74,proxy
4NXJNmUDCNnxwxjpm6vrdZ,Plastic Money,['Orleans'],281387,2018,71,proxy
4m5ul60Wia2JBB1XHAkjoN,Get a Life,['Orleans'],303360,2018,75,proxy
6vWPGRr9XLSVf25ZrryJbU,Let There Be Music (Live),['Orleans'],271907,2018,73,proxy
2F8Kr0DGSSCaSnoXYOlcS0,Love Takes Time (Live),['Orleans'],313453,2018,73,proxy
4gF1MLHy8WyZdVRMGfRque,Juliet (Live),['Orleans'],324307,2018,74,proxy
6P2K8sMiru247hdTk9ICbG,Tongue Tied (Live),['Orleans'],425280,2018,71,proxy
3f3Af84810qOSk8iLSqW3L,Crusin for a Bluesin,['Bernard Allison'],295884,2018,78,proxy
6SeaebjgIWeOe8hhEOmgdR,Same Ole Feeling,['Bernard Allison'],244624,2018,70,proxy
27z15VJCbenqJCtNxJ5Fi6,Backdoor Man,['Bernard Allison'],229028,2018,77,proxy
7e4KjCl21npcKsuxwJz0uQ,Let It Go,['Bernard Allison'],316581,2018,70,proxy
3qdcSUX3d8iG6K3zyyR5ny,Night Train,['Bernard Allison'],228668,2018,74,proxy
3o6j1UHNrch5Xigvyn3jZA,Blues Party,['Bernard Allison'],288282,2018,74,proxy
5Lh38H7mh9ldCZrFKG2CAi,Look out Mabel,['Bernard Allison'],213375,2018,79,proxy
2FPw2tHMuQeiJ7XXHrPcTC,Morning Traffic,['Che Ecru'],148169,2018,77,proxy
3mPm0vegp5Dnwqle6BicKy,God Damn I'm High,['Che Ecru'],81127,2018,71,proxy
3WzQ4OBMLbNLZqaYXYaruj,POV,['Che Ecru'],116727,2018,78,proxy
4zs87aZKaiKWeUwWjYymVR,Father Issues,['AUGUST 08'],230002,2018,71,proxy
2tKv9yzufjmb8Rb33ebXlJ,Kenezuelan,"['Kelv', 'Venezuelan Heartthrob']",226090,2018,77,proxy
70mbKun2ivW2QxEcGQEKSO,Fuck Clout,"['Kelv', 'Venezuelan Heartthrob', 'Foreign90']",163890,2018,73,proxy
1t0oCq3XOoXKj6AqzhCVVn,Science And Fantasy,['TRISS'],232889,2018,80,proxy
2UK39uwmnGszi2vnTXQkOL,Body And Soul,['TRISS'],242500,2018,76,proxy
1xTZAFYuPOEalazuFGFioU,Swerve,['RANSTEEZ'],188029,2018,70,proxy
1NUosZjVUIpubVDcM0qIQ7,War Ready - Forerunner & LEViT∆TE remix,"['Levit∆te', 'Macntaj', 'Forerunner']",284308,2018,71,proxy
6aTDbkh6MExvRGveuhSufI,The Hole,['Athens Creek'],208845,2018,73,proxy
2VAOXMTPCrPMgZJ76qhr8x,Greatness,['Confz'],176065,2018,70,proxy
70TrttkCMFmxciICkesNt2,Gonna Walk,['Faster Pussycat'],253187,2018,74,proxy
6GwblBOVO6Mk8AiB1ksszH,Here I Am,['Skid Row'],189800,2018,70,proxy
3G2E1exhHftkcFyba4sJRE,Scarlet Fever,['Kix'],259560,2018,78,proxy
2icdJsshu4Q3js48BUQQh2,You Better Wait,['Fiona'],217293,2018,73,proxy
7lUBt7CDvlx37uZzaI0Jox,Demon Disease,['LOUDNESS'],274827,2018,72,proxy
0Y2PUsOuVtjL7PT8NQje98,Always a Loser,['Dirty Looks'],278800,2018,73,proxy
4culjKQ24EX4CAYHi1aFAH,100 Degrees In the Shade,['The Cherry Bombz'],246867,2018,72,proxy
44UH43SEy5EBKSY9MyBZYe,Queen of the Night,['Talk Of The Town'],231840,2018,75,proxy
7MMgaXjsGi7ZU6GdgSb35Q,She's No Angel,['Michael Monroe'],209760,2018,78,proxy
3VUCOELrxzQEXD8Qb96WNn,How Do You Feel?,['The Quireboys'],178200,2018,77,proxy
0jVnnvugMgRxT5rL67CdxS,Poison Angel,['Winger'],204267,2018,76,proxy
6xTBmGjWUe0rD0dkTfcQPq,Losing My Mind,['Dalton'],225920,2018,73,proxy
6NAmvbjHglicvrJndBpBxh,We Care a Lot,['Faith No More'],242840,2018,83,proxy
4kXbv6QBBCfT4ihybWmVTU,Urgent,['Foreigner'],360240,2018,71,proxy
6rN9PvV3EKyiJ3QyivJilN,I Wanna Rock,['Twisted Sister'],179760,2018,73,proxy
313JgaDAuIMUlylLK2v9Xq,Breakout,['Ace Frehley'],219907,2018,74,proxy
1Reieu8f6IpjBoYa2Ofjgs,Owner of a Lonely Heart,['Yes'],267747,2018,75,proxy
3onhAtaCDS0L9dqkmnuXl7,Nobody Rides for Free,['Dirty Looks'],189320,2018,71,proxy
7xxJXsZW1IvhRKjh5DZLOb,Round and Round,['Ratt'],266627,2018,75,proxy
2B0S7WJzMPGUVMc5xRBLRd,Rock 'N' Roll Party In the Streets,['Axe'],209333,2018,74,proxy
2mlLEbVK42LTVaSqRSE5tX,Cold Blood,['Kix'],257933,2018,74,proxy
1R66AbZFLO0fdOu8Ikb07c,Kick Start My Heart,['Alannah Myles'],222493,2018,78,proxy
4AsyYjGfK5FBnikGresjL6,I'm Alive (That Was the Day My Dead Pet Returned to Save My Life),"['Alice Cooper', 'Patty Donahue']",194000,2018,72,proxy
7eyWCBACT3yhZdKWosxvIJ,Too Rich to Be Good,['Michael Monroe'],205520,2018,76,proxy
2AXTBSLyZVmFH6sPeWhp4r,Fly Away,['Blackfoot'],177827,2018,74,proxy
5WkpKQwiOvciHrI13zOEGF,Forget You,['CeeLo Green'],222733,2018,79,proxy
5UPBDuqzmJ7eC4CTwyzM5o,Call On Me,['Chicago'],243467,2018,70,proxy
6R9Xf0zQk6NUEUnX4tnK8C,After the Love Has Gone - Mushtaq Mix,"['Damage', 'Dirty Dirk']",255440,2018,72,proxy
5y26h1FumMJHxUyNBQ1mF7,Big Girls Don't Cry,['Frankie Valli & The Four Seasons'],137747,2018,83,proxy
6018Cr8qjzKDfC4SPGevsE,Missing You,['112'],240960,2018,71,proxy
2CB9oLmbFOHwhHw7OE0mAh,5-4-3-2 (Yo! Time Is Up),['Jade'],316973,2018,74,proxy
5sKHluBYXjM2DkOO9JFGZK,How You Remind Me,['Nickelback'],224173,2018,70,proxy
7D3uFXyx4Sfo1KFZQ3PHgX,Muero,['Andrw John'],226901,2018,74,proxy
1dDDlRH5NuacZydyXBAZc8,Y para Qué,['Andrw John'],230518,2018,77,proxy
0e32KjUJFquLHepPskX45O,Quién Será Ella,['Andrw John'],239126,2018,78,proxy
0SmHpigGknVBVtIBzgZZFp,Qué Nos Pasó,['Andrw John'],215000,2018,81,proxy
4w4Xx8L1s9eq5vQzWs3i6o,"Te Extraño, Te Olvido y Te Amo",['Andrw John'],226518,2018,78,proxy
50oUDE7t9jrJ3UD6HFLSUJ,Dancing in the Moonlight,['Orleans'],207520,2018,73,proxy
6Fe16gQ1UNVfV1XlGL4nZT,Catch Your Eye,"['Jussie Smollett', 'Swizz Beatz']",223803,2018,71,proxy
656UkCZ1t1gOzVEojHrmKN,I Know My Name,"['Jussie Smollett', 'Swizz Beatz']",220618,2018,73,proxy
45ShAlYn9eqr840k9ZWoE9,Over-Grow,['Rie Daisies'],52933,2018,74,proxy
2mpbp4m7YPyPEyaDYV6SSv,Live in the Moment - 'Weird Al' Yankovic Remix,"['Portugal. The Man', '""Weird Al"" Yankovic']",201284,2018,81,proxy
3wW3D5SykkvTlJlPPnoehr,Big Mouth,['Judas'],210413,2018,74,proxy
3IjzWC6gFEnsmOOHFozrRL,Atitudes,['JUDAS'],185684,2018,71,proxy
13jAmGsxnll2G8gIMXjgvc,Feel It Still - 'Weird Al' Yankovic Remix,"['Portugal. The Man', '""Weird Al"" Yankovic']",161467,2018,81,proxy
34sjpP8Hj3gy76N30bwBhG,Lucky Lucky 럭키룩키,['Seoulmoon'],205536,2018,75,proxy
4D0G6bdzuk0dxp0im0zYsE,Sincere,['The Apocalypse Blues Revue'],272440,2018,70,proxy
27DxZkqTR2SHZTTfMRpUvW,Feelings,['Hayley Kiyoko'],216547,2018,73,proxy
0WqqFajBwA3tpRZ66kRomu,Sleepover,['Hayley Kiyoko'],233893,2018,71,proxy
5btaVjrLBxTvXNmCv5DrW2,Curious,['Hayley Kiyoko'],183280,2018,70,proxy
0lvh6zaJEZV0FdeXzYZAra,Gimmicks,"['Koos', 'Lex Blaze']",200024,2018,85,proxy
72f8MMVmRCB4DIjNzwV0T0,Feel It Still - 'Weird Al' Yankovic Remix,"['Portugal. The Man', '""Weird Al"" Yankovic']",161467,2018,81,proxy
05ajAJdtkLSn5CA4SUjufz,Live in the Moment - 'Weird Al' Yankovic Remix,"['Portugal. The Man', '""Weird Al"" Yankovic']",201284,2018,81,proxy
6e7qmo5SF9pWGrmqNs42KV,Back,['AJ Bank$Y'],272213,2018,70,proxy
6yU2OdFEN6xWAQin8Ovur2,Heaven,"['AJ Bank$Y', 'Indigo']",221800,2018,73,proxy
2tPu22SzSQN3rKWFfkO5eP,Frozen in Time,['Mask of Prospero'],254642,2018,70,proxy
4L8zE97yUVUema2g8PEEx5,False Positive,['Hybris'],274884,2018,70,proxy
64WxLGjquEiDypddXZgggY,Over You,['Macy Gray'],226840,2018,79,proxy
5zyyicAObouqjww4FL7vsP,White Man,['Macy Gray'],193067,2018,79,proxy
44ROJAxh2jBDQpxgMMIiCC,Sugar Daddy,['Macy Gray'],218293,2018,77,proxy
3Ryu2hD5rldhKdFlO7IUQH,Jealousy,['Macy Gray'],229707,2018,70,proxy
3c8uFN1YoSY8WVMepUYlSe,Got Me Where She Wants,['Rainbreakers'],187500,2018,70,proxy
3jbKkVGXu1VjA3URKwl2jS,Ain't Nothin' Going On,['Rainbreakers'],236000,2018,74,proxy
0VMhzNyK5MnIbt2lJ2xAOo,Need Your Love,['Rainbreakers'],190000,2018,71,proxy
2XZyiKjoDn8V0ZJrEBe2J6,Lay It on Me,['Rainbreakers'],214971,2018,70,proxy
08mvDz4wzHB2YZAgFhnpPN,Killiam William,"['Mr. Bill', 'kLL sMTH']",202286,2018,72,proxy
26VCYZik29giNUBtPrcGCh,Racing Time,['AJ Bank$Y'],205296,2018,71,proxy
2A8OyxWIofvgjMSV7hVcMh,Flagrant,"['AJ Bank$Y', 'RobOlu']",212924,2018,71,proxy
3ID6TwbMaQ5TccW7FD4bUB,Enfermaria Número 6,['Judas'],235995,2018,70,proxy
1tQLk3WYoBScX3vnV90E04,Marilyn,['Bule'],153320,2018,77,proxy
6XUedT7xfX1e0AJLp1RVpA,O Son da Cidade,['Bule'],149147,2018,81,proxy
5Pa2BzXg5ykgzhoT1klQUf,Sair,['Bule'],154027,2018,73,proxy
7m96ap2dBJlQ51VQGecAyg,Amor Terminal,['Bule'],171267,2018,77,proxy
42gHDyVUIwVWHXKXM2983B,Pumpkin',['SwuM'],96000,2018,74,proxy
1SgoGtrgiagQQN6OJ5mTuR,Drop Top,['SwuM'],108592,2018,73,proxy
2A6XWmHCjQ4VDL2gARR5DE,Oppin',['SwuM'],166346,2018,71,proxy
7cTy1w31RkWQG9CUp6cqbp,Walk It,['SwuM'],218824,2018,77,proxy
3jyVsxt4UNU4PEZR0klPAK,Holdin' On To You - from the Dumplin' Original Motion Picture Soundtrack,"['Dolly Parton', 'Elle King']",207600,2018,70,proxy
6XZFRtDF6VB7FeFQzZ0UWG,If We Don't (with Alison Krauss) - from the Dumplin' Original Motion Picture Soundtrack,"['Dolly Parton', 'Rhonda Vincent', 'Alison Krauss']",148960,2018,77,proxy
6liLOaQxM5MFWywFdCKo0y,Here You Come Again - Dumplin' Remix,"['Dolly Parton', 'DJ Ricky Luna']",117749,2018,72,proxy
0HtY7ILTZVSd4i44FuOrur,Jolene - Dumplin' Remix,"['Dolly Parton', 'DJ Ricky Luna']",204049,2018,79,proxy
5zr3mpLwwj1lKRC0ywtLhT,Better Get to Livin',['Dolly Parton'],215840,2018,71,proxy
7yahqANoaeBiBRlMZQacCN,Panic Room - Culture Shock Remix,"['Au/Ra', 'Culture Shock']",286726,2018,70,proxy
5UE932vFJZzOT55rZ0miz8,Montao en el Espeluke,"['Dalio Marson', 'Indigo']",188159,2018,83,proxy
6CQQjR4XffdKRWE0wCdlw6,He's so Shy,['The Pointer Sisters'],224858,2018,71,proxy
2F1yS09DPKek0AhM1JFSlH,Automatic,['The Pointer Sisters'],297034,2018,71,proxy
6UE0x5dTVm6WqwMWZYROw6,Neutron Dance,['The Pointer Sisters'],261960,2018,73,proxy
0yK82pCjXToTWqyK1iyVMY,Jump (For My Love),['The Pointer Sisters'],270998,2018,74,proxy
0YfGQftlKUI1VhX2GU7lWb,Look Alive,['SwuM'],170959,2018,72,proxy
6UNpaJ27GooJehoSnycud4,Ouverture (Welcome to the Show),['Shade'],134464,2018,72,proxy
4d4xKoetLGJZMOlqZjHsLc,Tutti a casa (feat. J-AX),"['Shade', 'J-AX']",178594,2018,80,proxy
41Ic4tOAkz5NMfNNQ14bW6,Bene ma non benissimo,['Shade'],192422,2018,86,proxy
74tzp4vb0ca8JSSTAdcr1I,Le cose peggiori (feat. Nitro),"['Shade', 'Nitro']",176111,2018,74,proxy
4B3JmoMKhoAfqbc7tQj6Mm,La festa di Stacy (Skit),['Shade'],41125,2018,72,proxy
5PI6QllATCUZh7tjvLIbqo,Severo ma giusto,['Shade'],171094,2018,82,proxy
6ht4SwYqBMA8aE40QdJzoN,Irraggiungibile (feat. Federica Carta),"['Shade', 'Federica Carta']",209180,2018,73,proxy
3j3UnNLCAizxKJhtqQFhKx,Amore a prima insta,['Shade'],182177,2018,83,proxy
7gjfIUQYn0a7L4kQANIs1j,Je t'aime (feat. Bouchra),"['Shade', 'Bouchra']",168545,2018,83,proxy
2vNtyY0q5YzIkPKWM5QjB1,Il tuo anno (feat. Grido),"['Shade', 'Grido']",202381,2018,81,proxy
1ja4SOuWm8xVSTDvoow5Nd,Replay,['Shade'],204893,2018,73,proxy
3rHqzYbwInXPbNaTxYt6jk,Jesus Christ Webstar,['Shade'],232500,2018,81,proxy
3XIffqaoYNm8u0JpCrsraT,Those Nights,['Dustycloud'],209037,2018,73,proxy
5Bba9EAA18lRddtXvvWZzg,Jumpin,['Dustycloud'],233403,2018,71,proxy
56tarQKk15iJyN0pk0dFFA,Go Bang,['Dustycloud'],209022,2018,72,proxy
7nxzrQAGdgAhOCQsAUavub,Bass Zone (with Dread MC),"['Volac', 'Dustycloud', 'Dread MC']",183810,2018,76,proxy
2AZrOp87obXY0FedHOdLir,Va Pa' Esa,['Dalio Marson'],167078,2018,81,proxy
2Lr1AWpQzGOQFOkVQkzGhp,Montao' En El Espeluke,['Dalio Marson'],188159,2018,83,proxy
4P1YbOUAZs3skTmpBQHb5p,El Que Se Ríe Solo,['Dalio Marson'],258287,2018,72,proxy
2x8oJxodtLTahnivqGqIoT,Habla y Te Salvas,['Dalio Marson'],193643,2018,78,proxy
3JflgpmQ9ZC4XebjS9c68E,No Hay Mal Que Dure Cien Años,['Dalio Marson'],190096,2018,83,proxy
5QuCGzNJkB0ECgnst2kjcY,Cógela Suave,['Dalio Marson'],178360,2018,79,proxy
1tCWtYl2JyCeuLzanTK0N6,Vaya Duro y Venga Aguao',['Dalio Marson'],169886,2018,83,proxy
0nfajmlrZ2sY8BCW8qg9on,Zafa Jirafa,['Dalio Marson'],169363,2018,73,proxy
2AzUqFWxjLJjxLiAX71Qn1,Dracula,['Bakar'],137520,2018,79,proxy
7x8rJ3cMmalSIhpUeD8fMA,BADlands,['Bakar'],131547,2018,71,proxy
7DxjAIimRcltig4LNY9xyx,Ice Box,"['Eazy Mac', 'Golden Bsp']",143999,2018,70,proxy
2EvVkcaYVevm3ehEdUW9FE,Golden Days to Come,['Last Leaves'],193516,2018,73,proxy
1AgGeXa9hbYSaIR6TTUg3n,Red White and Blue,['The Popguns'],178466,2018,71,proxy
4WdUxYlspUELdMoLFMo2KG,Muchacha,"['Dj Spinnaz', 'Yomo']",194377,2018,77,proxy
5WYhlzp4o3o0benhmyyTKE,Control,"['Gigamesh', 'Caroline Smith']",264500,2018,72,proxy
4R9yt9JgQ8vg4neKMB7rWB,Cansada,"['Dj Spinnaz', 'Anonimus', 'Anthony Fama']",251925,2018,72,proxy
3eBCtOS5Tazols1B167fn2,Happy Now,['Popcaan'],228079,2018,70,proxy
2UU3NjEDoIkPatiJVuZkJl,High Risk Factor,['Sea Span'],189382,2018,75,proxy
7vdVp41wRlx2FaxLVE6CSw,Wdym,['Confz'],194064,2018,73,proxy
3ZoB5akFGm8KVBZswJsCVd,Alone With You,['Jim & Jesse'],144867,2018,74,proxy
1e3BEAzQ8ZlZZ0LxKo3Dxo,Ashes of Love,['Jim & Jesse'],142467,2018,70,proxy
0rTg7hbhEYFNKNozvtwIDd,High Score,"['tobi lou', 'Galimatias']",211875,2018,70,proxy
0Tr23trLOdNfCtmjWQZOLV,Sat Narayan Dance,['Sat Kartar'],359693,2018,70,proxy
3lIPHyiXtthRxP29y4ai3x,Hafez,['Amirashkan Gholami'],193789,2018,71,proxy
73JqBivpBIhzT8Fod1tt97,Derakht,['Amirashkan Gholami'],158493,2018,70,proxy
1F1QmI8TMHir9SUFrooq5F,Buff Baby,['tobi lou'],215385,2018,73,proxy
5tsQPtghg7fDknBxZnMlrT,Muddy Shoes,"['Darren Isaiah', 'Fluke Human', 'Great White']",199185,2018,70,proxy
15QuREDkSjbRfPMIglfvqZ,Castles,['SVDDEN DEATH'],258000,2018,74,proxy
4o7Rszx7VVCzrCr1RPlPot,Behemoth,['SVDDEN DEATH'],192000,2018,82,proxy
1qlZhsxPjmCfV4F4TgQZ9k,Gates Of Hell,"['MVRDA', 'SVDDEN DEATH']",192000,2018,74,proxy
5pjHmKKTapKSYZ2fZGiK96,Break 'Em Down,"['SampliFire', 'SVDDEN DEATH']",260571,2018,73,proxy
4AFGAXKRA8XpLnWJBlDCkC,Lounar,['tobi lou'],238400,2018,74,proxy
4qov4NauMMEyqZGLzK4ezu,Sailor,['tobi lou'],184918,2018,70,proxy
